store_id,region,store_name,store_x,store_y,store_addr,store_addr_new,store_tel,open_hours,website,s_link
44947,경남,카페그꽃,35.556453,128.164919,경상남도 합천군 대양면 정양리 102-6,경상남도 합천군 대양면 동부로 21-10,0559342110,,,803095
44948,경남,자연말이김밥,35.56721,128.161252,경상남도 합천군 합천읍 합천리 659-3,경남 합천군 합천읍 충효로 76,055-932-0136,,,417516
44949,경남,향토산채본가식당,35.791796,128.08747,경상남도 합천군 가야면 치인리 1230-42,경상남도 합천군 가야면 치인1길 24-10 ,0559327371,,,538729
44950,경남,숯불아나고막창,35.568241,128.161749,경상남도 합천군 합천읍 합천리 465-1,경상남도 합천군 합천읍 옥산로 60-1,055-933-3949,,,658462
44951,경남,태승가든,35.565594,128.16786,경상남도 합천군 합천읍 합천리 153-15   ,경상남도 합천군 동서로 143 ,0559317038,,,658513
44952,경남,평안도족발,35.566833,128.15875,경상남도 합천군 합천읍 합천리 570-1,경남 합천군 합천읍 중앙로 68,0559327466,,,658572
44953,경남,팔도강산,35.728928,128.157216,경상남도 합천군 야로면 월광리 29-4,경상남도 합천군 야로면 월광리 29-4,0559340388,,,704784
44954,경남,신성각,35.520825,128.014254,경상남도 합천군 대병면 회양리 897-5,경상남도 합천군 대병면 신성동길 31-8,055-933-0120,,,734118
44955,경남,만조,35.568751,128.159099,경상남도 합천군 합천읍 합천리 488-23,경상남도 합천군 합천읍 옥산로 35-1,055-931-5414,,,804347
44956,경남,화촌숯불가든,35.7133,128.167545,경상남도 합천군 야로면 야로리 358-8,경상남도 합천군 야로면 가야산로 449,,,,1280907
44957,경남,중앙식육식당,35.567633,128.161063,경상남도 합천군 합천읍 합천리 602   ,경상남도 합천군 충효로 81 ,0559312246,,,658481
44958,경남,어원,35.567974,128.157386,경상남도 합천군 합천읍 합천리 505,경상남도 합천군 합천읍 남정길 78-1,055-933-7202,,,658516
44959,경남,약천메기탕,35.570329,128.162029,경상남도 합천군 합천읍 영창리 579-3,경상남도 합천군 충효로 113 ,0559338253,,,658608
44960,경남,합천명품돼지,35.568107,128.157566,경상남도 합천군 합천읍 합천리 496-1,경남 합천군 합천읍 남정길 82,055-933-2900,,,704841
44961,경남,사랑채,35.568983,128.156737,경상남도 합천군 합천읍 합천리 495,경남 합천군 합천읍 옥산로 13,055-933-7220,,,745079
44962,경남,부일흑돈식당,35.568121,128.160876,경상남도 합천군 합천읍 합천리 467-4,경상남도 합천군 합천읍 충효로 87-7,0559316751,,,815338
44963,경남,옥산식육식당,35.569053,128.159743,경상남도 합천군 합천읍 합천리 477-30   ,경상남도 합천군 옥산로 43-9 ,0559330304,,,658482
44964,경남,경보식당,35.5666,128.158713,경상남도 합천군 합천읍 합천리 776,경남 합천군 합천읍 중앙로 66,0559330013,,,658522
44965,경남,합천사누키우동,35.548827,128.070926,경상남도 합천군 용주면 가호리 418 촬영세트,경상남도 합천군 용주면 합천호수로 757,055-931-1019,,,705575
44966,경남,이화장한식당,35.548782,128.070865,경상남도 합천군 용주면 가호리 418 합천영상테마파크,경상남도 합천군 용주면 합천호수로 757,055-931-0992,,,752449
44967,경남,골목길,35.567325,128.159565,경상남도 합천군 합천읍 합천리 616-2,경상남도 합천군 합천읍 동서로 65,0559331700,,,821252
44968,경남,대야성수타손짜장,35.568895,128.158077,경상남도 합천군 합천읍 합천리 488-10 지도,경상남도 합천군 합천읍 옥산로 25,055-933-5665,,,456989
44969,경남,현대식육식당,35.566808,128.162038,경상남도 합천군 합천읍 합천리 667-5 현대식육식당,경상남도 합천군 합천읍 동서로 89,055-931-2481,,,658483
44970,경남,태백산맥,35.567561,128.158522,경상남도 합천군 합천읍 합천리 560   ,경상남도 합천군 중앙로 75 ,0559329590,,,658532
44971,경남,금호관,35.766225,128.133568,경상남도 합천군 가야면 야천리 919-6,경상남도 합천군 가야면 가야산로 1183,0559333292,,,658653
44972,경남,솔밭쉼터식당,35.764642,128.13775,경상남도 합천군 가야면 야천리 476-19,경상남도 합천군 가야면 가야산로 1139,055-931-6606,,,705979
44973,경남,인스커피,35.566066,128.16088,경상남도 합천군 합천읍 합천리 673-4 1층,경상남도 합천군 합천읍 충효로 63 1층,0559328585,,,763223
44974,경남,대가식당,35.410993,128.124586,경상남도 합천군 삼가면 일부리 747-27,경남 합천군 삼가면 일부3길 8,055-931-0688,,,828826
44975,경남,합천가야밀면,35.566109,128.16211,경상남도 합천군 합천읍 합천리 668-23   ,경상남도 합천군 동서로 92-13 ,0559328300,,,457698
44976,경남,해인식당,35.77763,128.126941,경상남도 합천군 가야면 구원리 104-1   ,경상남도 합천군 가야산로 1340 ,0559331117,,,632228
44977,경남,월성면옥,35.566012,128.16058,경상남도 합천군 합천읍 합천리 672-2,경상남도 합천군 합천읍 충효로4길 3-1,055-931-1588,,,658488
44978,경남,숯불촌,35.56668,128.159146,경상남도 합천군 합천읍 합천리 774-3   ,경상남도 합천군 중앙로 50-39 ,0559322625,,,658538
44979,경남,부성반점,35.558976,128.264229,경상남도 합천군 초계면 초계리 93-8,경상남도 합천군 초계면 초계중앙로 38,0559315977,,,658753
44980,경남,소담원,35.791617,128.08794,경상남도 합천군 가야면 치인리 1230-92,경상남도 합천군 가야면 치인1길 14-2,0559340703,,,712210
44981,경남,동일 한우전문점,35.56184,128.154086,경상남도 합천군 합천읍 합천리 939-5,경상남도 합천군 합천읍 문화로 7-3,0559311905,,,769945
44982,경남,다스하우스,35.567234,128.159582,경상남도 합천군 합천읍 합천리 616-5,경상남도 합천군 합천읍 동서로 65,0559340305,,,844749
44983,경남,원두막가든,35.523816,128.028251,경상남도 합천군 대병면 회양리 1797   ,경상남도 합천군 합천호수로 108 ,0559340046,,,637014
44984,경남,바보온달해장국,35.567152,128.163322,경상남도 합천군 합천읍 합천리 396-4,경남 합천군 합천읍 대야로 884,055-933-0602,,,658497
44985,경남,향미식당,35.566815,128.161295,경상남도 합천군 합천읍 합천리 669-18   ,경상남도 합천군 충효로 74 ,0559312059,,,658544
44986,경남,삼거리식육식당,35.414179,128.120825,경상남도 합천군 삼가면 일부리 928-1,경상남도 합천군 삼가면 삼가중앙1길 40,055-932-4623,,,658845
44987,경남,찜나라,35.566424,128.160841,경상남도 합천군 합천읍 합천리 670-5,경상남도 합천군 합천읍 충효로4길 4-1,0559317338,,,725178
44988,경남,대구왕뽈찜,35.520649,128.020213,경상남도 합천군 대병면 회양리 431-3,경상남도 합천군 대병면 합천호수로 13-3,055-931-7740,,,770794
44989,경남,플로리안,35.410863,128.123974,경상남도 합천군 삼가면 일부리 746-1,경상남도 합천군 삼가면 일부3길 6-1,055-931-9298,,,861315
44990,경남,약수터산장,35.177043,128.420382,경상남도 함안군 여항면 주동리 1094,경남 함안군 여항면 주동2길 143-3,0555826311,,,878911
44991,경남,맛고을한우마당,35.278014,128.428045,경상남도 함안군 산인면 송정리 994-1,경남 함안군 산인면 함마대로 1814,0555832684,,,631101
44992,경남,별천지산장,35.173777,128.435298,경상남도 함안군 여항면 주동리 705,경상남도 함안군 여항면 주동3길 1-60,055-582-2825,,,406617
44993,경남,군북얼음굴가든,35.219077,128.36162,경상남도 함안군 군북면 사촌리 1019-1,경남 함안군 군북면 오곡4길 223,07013703090,,,872470
44994,경남,커피와소나무,35.256056,128.410046,경상남도 함안군 가야읍 광정리 936,경상남도 함안군 가야읍 광정로 145,0555825858,,,831570
44995,경남,대구식당,35.242085,128.422879,경상남도 함안군 함안면 북촌리 957-16,경상남도 함안군 함안면 북촌2길 50-27,055-583-4026,,,377762
44996,경남,아라정,35.277625,128.407725,경상남도 함안군 가야읍 말산리 527-4 홍성빌딩,경상남도 함안군 가야읍 가야로 60,055-583-5596,,,631100
44997,경남,수담채,35.372126,128.499401,경상남도 함안군 칠서면 이룡리 1254-4,경남 함안군 칠서면 칠성로 264,055-586-4939,,,570647
44998,경남,전원휴게소,35.284909,128.30987,경상남도 함안군 군북면 월촌리 216-5,경남 함안군 군북면 함마대로 332,055-583-5550,,,508915
44999,경남,황포냉면,35.272552,128.393081,경상남도 함안군 가야읍 가야리 819-2,경상남도 함안군 가야읍 함마대로 1423,055-582-2097,,,872520
45000,경남,비룡,35.284323,128.312258,경상남도 함안군 군북면 사도리 1034-2,경상남도 함안군 군북면 함마대로 366,055-582-8832,,,872525
45001,경남,신풍식육식당,35.318732,128.384727,경상남도 함안군 법수면 윤외리 171-9 부산식육식당 ,경상남도 함안군 석무길 130 부산식육식당 ,0555842033,,,631046
45002,경남,부강식당,35.260912,128.344583,경상남도 함안군 군북면 덕대리 265-4 부강식당 ,경상남도 함안군 지두2길 18 부강식당 ,0555857126,,,631052
45003,경남,제일숯불갈비,35.272446,128.409917,경상남도 함안군 가야읍 말산리 280,경남 함안군 가야읍 중앙본길 32,055-583-1911,,,392967
45004,경남,황토복집,35.260332,128.344873,경상남도 함안군 군북면 덕대리 274-3 황토복집 ,경상남도 함안군 지두3길 6 황토복집 ,0555857988,,,631068
45005,경남,장가네촌국수,35.267488,128.475438,경상남도 함안군 산인면 신산리 552-1 장가네타운,경상남도 함안군 산인면 함마대로 2297,055-583-7678,,,872471
45006,경남,한성식당,35.242084,128.422685,경남 함안군 함안면 북촌리 983-1,경남 함안군 함안면 북촌2길 42,0555843503,,,392972
45007,경남,원아구찜,35.272774,128.409524,경상남도 함안군 가야읍 말산리 234-13,경상남도 함안군 가야읍 중앙본길 37-4,055-582-1568,,,631069
45008,경남,시장한우국밥,35.241988,128.422993,경상남도 함안군 함안면 북촌리 945-3,경상남도 함안군 함안면 북촌2길 70,055-583-5858,,,872519
45009,경남,요리왕비룡,35.264465,128.486691,경상남도 함안군 산인면 신산리 141-2 요리왕비룡,경상남도 함안군 산인면 함마대로 2410,055-583-8778,,,392982
45010,경남,카페 타밀,35.322194,128.542887,경상남도 함안군 칠원읍 운서리 188-2,경상남도 함안군 칠원읍 북원로 52-1,055-587-3434,,,872521
45011,경남,신생원,35.278263,128.427471,경남 함안군 산인면 송정리 1001-1,경남 함안군 산인면 가야로 244,0555829878,,,392985
45012,경남,본가삼계탕,35.26507,128.487186,경상남도 함안군 산인면 신산리 134 화개산본가삼계탕,경상남도 함안군 산인면 신산로 224,055-582-6464,,,631102
45013,경남,멜로우,35.266258,128.47684,경상남도 함안군 산인면 신산리 산47-4,경남 함안군 산인면 신산리 519-3 카페 멜로우,055-583-0998,,,448064
45014,경남,그린프로그,35.294685,128.391724,경상남도 함안군 가야읍 묘사리 25-7,경남 함안군 가야읍 새터길 168-2,055-585-3778,,,631047
45015,경남,그레이팰리스,35.278516,128.406956,경상남도 함안군 가야읍 말산리 636-2,경상남도 함안군 가야읍 방목3길 64-18,055-585-0180,,,872424
45016,경남,황바우석쇠,35.277883,128.411013,경상남도 함안군 가야읍 말산리 58-18 바우석쇠,경상남도 함안군 가야읍 가야12길 8,055-583-7315,,,726767
45017,경남,아라애쌈밥,35.31127,128.449064,경상남도 함안군 산인면 운곡리 284,경상남도 함안군 산인면 송산로 463-3,055-582-7760,,,803137
45018,경남,주죽참치,35.277789,128.406632,경상남도 함안군 가야읍 말산리 516-3,경남 함안군 가야읍 방목1길 47,055-583-3337,,,862974
45019,경남,명품관,35.277335,128.407269,경상남도 함안군 가야읍 말산리 519-2,경상남도 함안군 가야읍 가야9길 14 ,0555856007,,,450202
45020,경남,가야국밥,35.277309,128.406603,경상남도 함안군 가야읍 말산리 470,경상남도 함안군 가야읍 가야8길 7-1,055-583-8572,,,638384
45021,경남,제일횟집,35.27258,128.410104,경상남도 함안군 가야읍 말산리 279-12,경상남도 함안군 가야읍 중앙본안길 10,055-584-5630,,,662558
45022,경남,제일분식,35.277872,128.403943,경상남도 함안군 가야읍 밀산리 453-5,경남 함안군 가야읍 함안대로 575-1,0555845285,,,662594
45023,경남,길벗맛자랑,35.277965,128.411057,경상남도 함안군 가야읍 말산리 58-17,경상남도 함안군 가야12길 6 허심정 ,0555835530,,,712956
45024,경남,금동굴식당,35.281365,128.481375,경상남도 함안군 칠원읍 장암리 51-2,경상남도 함안군 유장3길 297 금동굴참숯가마 ,0555870687,,,768596
45025,경남,함안얼큰이,35.272076,128.409685,경상남도 함안군 가야읍 말산리 237-7,경상남도 함안군 중앙본길 23 세정건설 ,0555849292,,,820753
45026,경남,쾌지나칭칭,35.294685,128.391724,경상남도 함안군 가야읍 묘사리 24-7 1층 쾌지나칭칭,경상남도 함안군 가야읍 새터길 168-2,055-585-3777,,,1015526
45027,경남,금상첨화,35.35514,128.426202,경상남도 함안군 대산면 구혜리 308-7 금상첨화,경상남도 함안군 대산면 대산중앙로 250,055-583-9988,,,494546
45028,경남,원조삼대충무할매김밥,35.276146,128.404974,경상남도 함안군 가야읍 말산리 434-3 하얀의원,경상남도 함안군 가야읍 고분길 3-4,055-585-8858,,,641755
45029,경남,대가문,35.272601,128.409413,경상남도 함안군 가야읍 말산리 235-8,경남 함안군 가야읍 중앙본길 37-3,0555850202,,,662560
45030,경남,목원가든,35.245775,128.422285,경상남도 함안군 함안면 북촌리 1100,경남 함안군 함안면 북촌3길 34,0555824303,,,662613
45031,경남,대단한감자탕,35.278779,128.401897,경상남도 함안군 가야읍 도항리 121-5,경남 함안군 가야읍 충무길 49,055-583-8858,,,780257
45032,경남,해길참치,35.272395,128.409016,경상남도 함안군 가야읍 말산리 236,경상남도 함안군 가야읍 함안대로 504,055-585-7797,,,822984
45033,경남,금성한우한돈 무한리필,35.308265,128.519147,경상남도 함안군 칠원읍 구성리 669-1,경남 함안군 칠원읍 원서로 7,055-586-3392,,,1053636
45034,경남,낙동강칠백리,35.387026,128.4923,경상남도 함안군 칠서면 용성리 864-11,경남 함안군 칠서면 삼칠로 1209,0555875233,,,508392
45035,경남,토담골,35.267743,128.474667,경상남도 함안군 산인면 신산리 589-4,경남 함안군 산인면 함마대로 2291,0555838225,,,649141
45036,경남,서울복집,35.272308,128.409938,경상남도 함안군 가야읍 말산리 281-2,경남 함안군 가야읍 중앙본길 30,055-585-5432,,,662561
45037,경남,청호가든,35.288693,128.339554,경상남도 함안군 군북면 장지리 827-1,경남 함안군 군북면 장백로 260,0555851150,,,662638
45038,경남,여항산횟집,35.202785,128.417815,경상남도 함안군 여항면 주서리 1012-1,경남 함안군 여항면 주서2길 203,055-583-0900,,,732446
45039,경남,돼지명가,35.276265,128.398764,경상남도 함안군 가야읍 도항리 317-1,경상남도 함안군 가야읍 성내북길 40,055-583-9589,,,784797
45040,경남,국보반상,35.266948,128.468076,경상남도 함안군 산인면 신산리 1198,경상남도 함안군 산인로 331 ,0555838252,,,825108
45041,경남,함안불빵,35.277068,128.429304,경상남도 함안군 가야읍 송정리 789,경상남도 함안군 함마대로 1828-1 ,0555820011,,,1065289
45042,경남,통마루,35.361474,128.483593,경상남도 함안군 칠서면 대치리 315-2,경상남도 함안군 칠서면 공단상가2길 10 통마루 ,0555860110,,,649142
45043,경남,거북이식당,35.273656,128.408126,경상남도 함안군 가야읍 말산리 171-5,경상남도 함안군 가야읍 중앙남길 24-29,055-585-9221,,,662566
45044,경남,마당쇠돼지국밥 본점,35.3093,128.51905,경상남도 함안군 칠원읍 구성리 663 (주)정우건설중기,경상남도 함안군 칠원읍 삼칠로 146,055-587-9989,,,662698
45045,경남,함안축협 한우프라자군북점,35.261579,128.345591,경상남도 함안군 군북면 중암리 96-2,경상남도 함안군 중암5길 9 성모연합의원 ,0555856691,,,734004
45046,경남,꽃돼지촌,35.276413,128.406606,경상남도 함안군 가야읍 말산리 134-4,경상남도 함안군 중앙북길 24 ,0555841011,,,802970
45047,경남,문득그리움,35.273439,128.452857,경상남도 함안군 산인면 모곡리 918-4,경상남도 함안군 산인면 산인로 164,055-583-1666,,,392984
45048,경남,강남오리,35.384768,128.508993,경상남도 함안군 칠서면 이룡리 866-5,경남 함안군 칠서면 이룡3길 20-6,0555862221,,,561511
45049,경남,전원초밥,35.300227,128.530453,경상남도 함안군 칠원읍 구성리 199-8 전원초밥,경상남도 함안군 칠원읍 경남대로 1823,055-587-1377,,,649146
45050,경남,은하수생고기,35.273285,128.421446,경상남도 함안군 가야읍 검암리 582,경남 함안군 가야읍 중검길 75,0555859848,,,662579
45051,경남,최가네포항물회,35.276869,128.531466,경상남도 함안군 칠원읍 예곡리 439-3,경남 함안군 칠원읍 경남대로 1530-17,055-586-5006,,,662721
45052,경남,천안문옛날손짜장,35.275044,128.531645,경상남도 함안군 칠원읍 예곡리 400-12,경상남도 함안군 칠원읍 경남대로 1512,0555867425,,,752485
45053,경남,스톤 커피,35.318077,128.384218,경상남도 함안군 법수면 윤외리 169-24,경상남도 함안군 법수로 577 ,0555826993,,,846733
45054,경남,아라밀면,35.274891,128.408256,경상남도 함안군 가야읍 말산리 123-1,경남 함안군 가야읍 중앙남길 25,0555831882,,,662506
45055,경남,통큐치킨,35.283274,128.406205,경상남도 함안군 가야읍 도항리 202,경남 함안군 가야읍 도항2길 70,055-583-6800,,,662583
45056,경남,아윤이네촌국수,35.274782,128.531721,경상남도 함안군 칠원읍 예곡리 400-3,경남 함안군 칠원읍 경남대로 1510,055-586-4848,,,662723
45057,경남,대박밀면,35.27417,128.5253,경상남도 함안군 칠원읍 오곡리 1-1,경상남도 함안군 칠원읍 삼호길 181,055-586-2892,,,753195
45058,경남,매미궁뎅이,35.31464,128.52678,경상남도 함안군 칠원읍 운서리 1062-107,경상남도 함안군 운무로 105 삼칠편의점 ,0555871596,,,810957
45059,경남,세화서진,35.318787,128.385523,경상남도 함안군 법수면 윤외리 172-24,경상남도 함안군 법수면 법수로 593,055-584-3257,,,632359
45060,경남,마당국밥,35.272322,128.409122,경상남도 함안군 가야읍 말산리 236-9,경남 함안군 가야읍 함안대로 502,0555823507,,,662547
45061,경남,대영식육식당,35.279022,128.402319,경상남도 함안군 가야읍 도항리 121-1,경남 함안군 가야읍 충무길 63,0555831020,,,662589
45062,경남,화끈한불닭,35.275825,128.400789,경상남도 함안군 가야읍 도항리 351-7,경상남도 함안군 가야읍 함마대로 1514-4,055-584-9911,,,699586
45063,경남,고려미당,35.272581,128.453642,경상남도 함안군 산인면 모곡리 910-7 고려미당언양석쇠불고기,경상남도 함안군 산인면 산인로 174,055-582-0560,,,756486
45064,경남,아라민물횟집,35.274324,128.406385,경상남도 함안군 가야읍 말산리 406-1 새들씽크 1층,경상남도 함안군 가야읍 함안대로 533-8,055-582-1881,,,818248
45065,경남,장미정원 무인북카페,35.314671,128.562924,경상남도 함안군 칠원읍 운곡리 293,경상남도 함안군 운무로 462 ,01065086636,,,864843
45066,경남,대부가든,35.27742,128.351504,경상남도 함안군 군북면 소포리 1145-2,경남 함안군 군북면 현포로 27,0555855566,,,637319
45067,경남,이가막창구이,35.275217,128.406406,경상남도 함안군 가야읍 말산리 142-8,경남 함안군 가야읍 함안대로 542-1,0555831383,,,662548
45068,경남,밀양계성국밥,35.279652,128.404867,경상남도 함안군 가야읍 도항리 69-2 소매점,경상남도 함안군 가야읍 함마대로 1590-1,055-584-9600,,,662592
45069,경남,명품진국등심해장국,35.274359,128.399556,경상남도 함안군 가야읍 도항리 327-1,경상남도 함안군 성내남길 203 ,0555856735,,,703746
45070,경남,대박냉면,35.298738,128.49812,경상남도 함안군 칠원읍 유원리 469-14,경상남도 함안군 유장길 7-2,0555860029,,,765810
45071,경남,함안소갈비찜,35.268176,128.471693,경상남도 함안군 산인면 신산리 1170-1,경상남도 함안군 함마대로 2267,0555837987,,,820670
45072,경남,국민관,35.276526,128.430306,경상남도 함안군 산인면 송정리 793-1,경상남도 함안군 산인면 학산2길 5,055-582-4211,,,1010981
45073,경남,동의약선관,35.437378,127.82667,경상남도 산청군 금서면 특리 1300-51,경상남도 산청군 금서면 동의보감로555번길 150,0559727730,,,365135
45074,경남,대장금약선관,35.41832,127.871346,경상남도 산청군 금서면 매촌리 87-21,경상남도 산청군 금서면 친환경로2605번길 6-6,0559732804,,,274219
45075,경남,돌담,35.331522,127.905692,경상남도 산청군 단성면 청계리 251,경상남도 산청군 단성면 호암로 806-5,0559735478,,,274218
45076,경남,약초와버섯골,35.441786,127.830978,경상남도 산청군 금서면 특리 1300-5,경상남도 산청군 금서면 동의보감로555번길 35,0559734479,,,274334
45077,경남,영실한우프라자,35.292822,127.95889,경상남도 산청군 단성면 사월리 48-1,경상남도 산청군 단성면 목화로 912,0559743118,,,365134
45078,경남,대림식당,35.415299,127.875232,경상남도 산청군 산청읍 옥산리 449-6,경상남도 산청군 산청읍 꽃봉산로79번길 28-1,0559737374,,,501961
45079,경남,백조횟집 ,35.301406,127.968787,경상남도 산청군 신안면 하정리 925-4,,0559728724,,,274223
45080,경남,영도숯불갈비 ,35.301259,127.970264,경상남도 산청군 신안면 하정리 929-7,,055-973-9284,,,274222
45081,경남,늘비식당 ,35.492542,127.835284,경상남도 산청군 생초면 어서리 267-23,,055-972-1903,,,274220
45082,경남,산촌미학,35.29462,127.981496,경상남도 산청군 신안면 하정리 693-7,경상남도 산청군 신안면 원지로122번길 40,055-974-0320,,,274332
45083,경남,송림산장식당,35.443043,127.865161,경상남도 산청군 산청읍 차탄리 478-1,,055-972-2988,,,274333
45084,경남,산꾼의집 ,35.277687,127.774332,경상남도 산청군 시천면 동당리 746-2,경남 산청군 시천면 지리산대로 794-36,055-972-1212,,,274227
45085,경남,원조우정식당 ,35.492898,127.836503,경상남도 산청군 생초면 어서리 264-1,,055-972-2259,,,274221
45086,경남,열매랑뿌리랑정식뷔페,35.27695,127.841476,경상남도 산청군 시천면 사리 731-3,경남 산청군 시천면 남명로 228,055-972-6971,,,436313
45087,경남,암소참나무숯불갈비 ,35.301465,127.970065,경상남도 산청군 신안면 하정리 928-11,,055-973-2878,,,274224
45088,경남,청산가든,35.391378,127.903366,경상남도 산청군 산청읍 정곡리 474,경상남도 산청군 산청읍 정곡리 474,0559735936,,,365132
45089,경남,생초식육식당 ,35.493221,127.834535,경상남도 산청군 생초면 어서리 273-5,,055-972-2172,,,274234
45090,경남,자연촌 ,35.418157,127.876245,경상남도 산청군 산청읍 산청리 315-5,,055-973-8700,,,274240
45091,경남,더웨이닝커피 산청점,35.41408,127.889059,경상남도 산청군 산청읍 지리 861,경상남도 산청군 산청읍 친환경로2720번길 106-13,055-974-8889,,,377165
45092,경남,청계닭집,35.339198,127.90406,경상남도 산청군 단성면 청계리 89-6,,055-973-5267,,,365136
45093,경남,보현갈비,35.277496,127.841188,경남 산청군 시천면 사리 927-1,,055-972-8000,,,365133
45094,경남,예담촌흑돼지,35.273389,127.936411,경상남도 산청군 단성면 남사리 267-3,경남 산청군 단성면 지리산대로 2901,0559741122,,,579087
45095,경남,차이나웍,35.416302,127.875749,경상남도 산청군 산청읍 산청리 272,경남 산청군 산청읍 꽃봉산로79번길 41,055-974-0008,,,613088
45096,경남,거목효소식당,35.294645,127.754554,경상남도 산청군 시천면 중산리 536 거목산장,경상남도 산청군 시천면 지리산대로475번길 13,055-972-1222,,,425640
45097,경남,지리산우렁쌈밥,35.261402,127.828776,경상남도 산청군 시천면 원리 847-1,경상남도 산청군 시천면 지리산대로 1717,055-973-8471,,,502150
45098,경남,카페모티,35.414311,127.875967,경상남도 산청군 산청읍 산청리 249-7 패닉아동복,경상남도 산청군 산청읍 꽃봉산로91번길 21,055-973-8833,,,525692
45099,경남,산청이네힐링타운,35.385171,128.065584,경상남도 산청군 생비량면 제보리 589-3,경상남도 산청군 상능로150번길 155 ,0559733313,,,538142
45100,경남,사랑채한식뷔페,35.301215,127.975148,경상남도 산청군 신안면 하정리 933-8,경상남도 산청군 원지로4번길 42 ,0559746875,,,563963
45101,경남,마니에르,35.30184,127.974941,경상남도 산청군 신안면 하정리 630-18,경남 산청군 신안면 원지로 22-14,0559731685,,,606291
45102,경남,생초식당,35.492302,127.836409,경상남도 산청군 생초면 어서리 251-5,경남 산청군 생초면 산수로 1020,0559735757,,,635869
45103,경남,cafe이팝,35.436443,127.845359,경상남도 산청군 금서면 특리 850-11,경상남도 산청군 금서면 동의보감로150번길 115,055-973-2550,,,921278
45104,경남,어미산가든,35.300608,127.964615,경상남도 산청군 단성면 성내리 5,경상남도 산청군 단성면 지리산대로 3358-24,055-973-9377,,,502170
45105,경남,홍화원식당,35.349618,127.934976,경상남도 산청군 신안면 외송리 621-10 홍화원휴게소,경상남도 산청군 신안면 둔철산로 39,055-973-9555,,,526346
45106,경남,또랑메기국,35.302352,127.969469,경상남도 산청군 신안면 하정리 924-15,경남 산청군 신안면 원지강변로61번길 25,0559734334,,,539032
45107,경남,지리산약초장어,35.418546,127.870989,경상남도 산청군 금서면 매촌리 87-14,경상남도 산청군 친환경로2605번길 6-1 ,0559742211,,,573500
45108,경남,다담,35.441509,127.830003,경상남도 산청군 금서면 특리 1300-11,경상남도 산청군 동의보감로555번길 45-5 ,0559730669,,,607869
45109,경남,황매산영화산장,35.486383,127.962407,경상남도 산청군 차황면 법평리 630-2,경상남도 산청군 차황면 황매산로1202번길 109-23,010-8540-1385,,,638960
45110,경남,지리산 바우덕이,35.271735,127.829702,경상남도 산청군 시천면 원리 380-4,경상남도 산청군 시천면 남명로 91,055-972-2120,,,980006
45111,경남,경호식육식당,35.46363,127.793438,경상남도 산청군 금서면 주상리 223-7,경남 산청군 금서면 경호로 1-1,055-973-0059,,,483229
45112,경남,억조민물장어,35.250657,127.895022,경상남도 산청군 단성면 창촌리 376,경남 산청군 단성면 창촌리 376,055-972-4315,,,502177
45113,경남,지리산천왕봉의집펜션,35.279395,127.773514,경상남도 산청군 시천면 중산리 78-4,경상남도 산청군 시천면 지리산대로 774,055-972-1155,,,527049
45114,경남,대박돌,35.339083,128.001504,경상남도 산청군 신안면 문대리 619 대박돌식육식당,경상남도 산청군 신안면 신차로 41,055-972-0870,,,540289
45115,경남,카페 엘림,35.334305,127.893676,경상남도 산청군 단성면 운리 73-19,경남 산청군 단성면 호암로701번길 155-39,070-8884-5899,,,577142
45116,경남,덕산갈비짬뽕,35.276356,127.844287,경상남도 산청군 시천면 사리 900-102 노들강변오리,경상남도 산청군 시천면 남명로240번길 18,055-972-3812,,,607899
45117,경남,가보리분식점,35.417465,127.878203,경상남도 산청군 산청읍 산청리 197-3,경남 산청군 산청읍 산청리 197-3,0559735726,,,657545
45118,경남,예담촌쌀국수,35.273626,127.936583,경상남도 산청군 단성면 남사리 268-1,경상남도 산청군 지리산대로 2901-3 ,0559749494,,,1027665
45119,경남,일신식당,35.492319,127.836059,경상남도 산청군 생초면 어서리 255 일신식당,경상남도 산청군 생초면 산수로 1022-1,055-972-2175,,,386827
45120,경남,홍화약초식당,35.349651,127.935201,경상남도 산청군 신안면 외송리 621-10 홍화원휴게소 ,경상남도 산청군 둔철산로 39,0559739556,,,488896
45121,경남,동제국가든,35.316974,127.990162,경상남도 산청군 신안면 하정리 475-3,경남 산청군 신안면 하정리 903,055-974-0059,,,502186
45122,경남,흙속에바람속에,35.335162,127.907394,경상남도 산청군 단성면 청계리 17-3,경상남도 산청군 단성면 호암로 854,055-973-0137,,,528564
45123,경남,카페플래닛27,35.464214,127.796108,경상남도 산청군 금서면 주상리 47-2,경남 산청군 금서면 경호로 27,010-2930-0251,,,557417
45124,경남,세자매밤꽃식당,35.306272,127.830339,경상남도 산청군 삼장면 덕교리 884,경상남도 산청군 삼장면 서당길 115-15,055-972-0033,,,578902
45125,경남,카페 아모르,35.418212,127.871059,경상남도 산청군 금서면 매촌리 87-22,경상남도 산청군 금서면 친환경로2605번길 6-2,055-974-6789,,,612992
45126,경남,강변식당,35.414937,127.86767,경상남도 산청군 산청읍 옥산리 531,경상남도 산청군 꽃봉산로 30-5 강변식당 ,0559732346,,,657565
45127,경남,목화빵집,35.300715,127.969193,경상남도 산청군 신안면 하정리 926-5,경남 산청군 신안면 원지강변로 55,010-4931-3639,,,1028138
